subject,video_title,video_url,video_id,matched_topics,youtube_id
ap-calculus-ab,Increasing Decreasing Intervals Given The Function,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-3/v/increasing-decreasing-intervals-given-the-function,Fk4pn8ZOy1w,,
ap-calculus-ab,Introduction To Integral Calculus,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-1/v/introduction-to-integral-calculus,__Uw1SXPW7s,,
ap-calculus-ab,Rates Of Change Between Radius And Area Of Circle,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-contextual-applications-new/ab-4-4/v/rates-of-change-between-radius-and-area-of-circle,kQF9pOqmS0U,"area, area of polygons, between, change in x, change in y, circle, circle area, distance between, equation of a circle, percent change, radius, rates, unit circle, unit rates",
ap-calculus-ab,Intermediate Value Theorem,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-16/v/intermediate-value-theorem,9xgO-EJ3sr0,"alternate exterior angle theorem, alternate interior angle theorem, alternate interior angles theorem, same side interior angle theorem, triangle sum theorem",
ap-calculus-ab,Differentiability,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-4/v/differentiability,xuAiQOzIkWY,differential geometry,
ap-calculus-ab,Relative Minima Maxima,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-4/v/relative-minima-maxima,Hoyv3-BMAGc,,
ap-calculus-ab,Implicit Curve Horizontal Tangent,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-12/v/implicit-curve-horizontal-tangent,ZhOojHeslhs,"tangent, tangent line",
ap-calculus-ab,Derivatives Of Sinx And Cosx,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-7/v/derivatives-of-sinx-and-cosx,UwFlrPNf5ZE,angles of depression,
ap-calculus-ab,Washer Method Rotating Around Non Axis,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-12/v/washer-method-rotating-around-non-axis,OFNGpKGg9IQ,,
ap-calculus-ab,Finding Constant Of Integration Rational,https://www.khanacademy.org/math/ap-calculus-ab/ab-differential-equations-new/ab-7-7/v/finding-constant-of-integration-rational,bjdOWH43-9s,,
ap-calculus-ab,Disc Method Rotation Around Horizontal Line,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-10/v/disc-method-rotation-around-horizontal-line,XdzcU5JbVcA,"angle of rotation, center of rotation, line, rotation",
ap-calculus-ab,Area Under Rate Net Change,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-3/v/area-under-rate-net-change,6FTiHeius1c,"area, change in x, change in y, percent change",
ap-calculus-ab,Average Function Value Closed Interval,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-1/v/average-function-value-closed-interval,NCF4m8BDs7w,average,
ap-calculus-ab,Introduction To Limits At Infinity,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-15/v/introduction-to-limits-at-infinity,eh_ATp0hbB0,,
ap-calculus-ab,Newton Leibniz And Usain Bolt,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-1/v/newton-leibniz-and-usain-bolt,EKvHQc3QEow,,
ap-calculus-ab,Continuity Over An Interval,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-12/v/continuity-over-an-interval,ENIQiqxFpBc,,
ap-calculus-ab,Slope Field To Visualize Solutions,https://www.khanacademy.org/math/ap-calculus-ab/ab-differential-equations-new/ab-7-4/v/slope-field-to-visualize-solutions,LoaagZPWvpM,slope,
ap-calculus-ab,Reverse Power Rule For Definite Integrals,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-8c/v/reverse-power-rule-for-definite-integrals,auOcNZFKfo0,,
ap-calculus-ab,Concavity Concave Upwards And Concave Downwards Intervals,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-6a/v/concavity-concave-upwards-and-concave-downwards-intervals,LcEqOzNov4E,concave polygon,
ap-calculus-ab,Approximating Limit From Table,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-4/v/approximating-limit-from-table,1tn0vd2835k,,
ap-calculus-ab,Limit Intuition Review,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-limits-optional/v/limit-intuition-review,5i8HLmVTcRQ,solving linear equations review,
ap-calculus-ab,Estimating Derivative At A Point,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-3/v/estimating-derivative-at-a-point,jvYZNp5myXg,"point, power of a point",
ap-calculus-ab,Calculus Graphing Using Derivatives,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-8/v/calculus-graphing-using-derivatives,hIgnece9ins,,
ap-calculus-ab,2011 Calculus Ab Free Response 1A,https://www.khanacademy.org/math/ap-calculus-ab/ab-solved-exams-new/ab-solved-exams-2011-new/v/2011-calculus-ab-free-response-1a,ppBJWf_Wdmc,,
ap-calculus-ab,Interpreting The Meaning Of The Derivative In Context,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-contextual-applications-new/ab-4-1/v/interpreting-the-meaning-of-the-derivative-in-context,IElkjzC9YhQ,,
ap-calculus-ab,Types Of Discontinuities,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-10/v/types-of-discontinuities,NVGBq_V-F6U,,
ap-calculus-ab,U Substitution,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-9/v/u-substitution,b76wePnIBdU,"substitution method, substitution property",
ap-calculus-ab,Introduction To L Hopital S Rule,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-contextual-applications-new/ab-4-7/v/introduction-to-l-hopital-s-rule,PdSzruR5OeE,,
ap-calculus-ab,Disguised Derivatives,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-2-new/ab-3-7/v/disguised-derivatives,fUWn_SJSLBk,,
ap-calculus-ab,Fundamental Theorem Of Calculus,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-4/v/fundamental-theorem-of-calculus,C7ducZoLKgw,,
ap-calculus-ab,Applying The Product Rule For Derivatives,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-8/v/applying-the-product-rule-for-derivatives,79ngr0Bur38,,
ap-calculus-ab,Creating A Slope Field,https://www.khanacademy.org/math/ap-calculus-ab/ab-differential-equations-new/ab-7-3/v/creating-a-slope-field,8Amgakx5aII,"equation of a line, slope",
ap-calculus-ab,Second Derivative Test,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-7/v/second-derivative-test,-cW5hCsc9Yc,,
ap-calculus-ab,2015 Ap Calculus Abbc 1Ab,https://www.khanacademy.org/math/ap-calculus-ab/ab-solved-exams-new/ab-solved-exams-2015-new/v/2015-ap-calculus-abbc-1ab,ZsxMPW083mI,,
ap-calculus-ab,Power Rule,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-5/v/power-rule,bRZmfc1YFsQ,power of a point,
ap-calculus-ab,Indefinite Integrals Of X Raised To A Power,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-8a/v/indefinite-integrals-of-x-raised-to-a-power,QxbJsg-Vdms,"power of a point, x",
ap-calculus-ab,Derivatives Of Inverse Functions,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-2-new/ab-3-3/v/derivatives-of-inverse-functions,XOs9vVmzE70,"circular functions, inverse, inverse trig functions",
ap-calculus-ab,Introduction To Limits Hd,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-2/v/introduction-to-limits-hd,riXcZT2ICjA,,
ap-calculus-ab,Chain Rule Example Implicit,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-2-new/ab-3-1b/v/chain-rule-example-implicit,bLKTkM-w5ps,,
ap-calculus-ab,Analyzing Concavity Algebraically,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-6b/v/analyzing-concavity-algebraically,72L_N7AtCRE,,
ap-calculus-ab,Area Between Curve And Y Axis,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-5/v/area-between-curve-and-y-axis,6XqsLv0QDUE,"area, between, distance between, y",
ap-calculus-ab,2017 Ap Calculus Abbc 4A,https://www.khanacademy.org/math/ap-calculus-ab/ab-solved-exams-new/ab-solved-exams-2017-new/v/2017-ap-calculus-abbc-4a,tMA17GzO0TY,,
ap-calculus-ab,Interpreting Behavior Of Antiderivative,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-5/v/interpreting-behavior-of-antiderivative,51JgTZKnytA,,
ap-calculus-ab,Continuity At A Point,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-11/v/continuity-at-a-point,3KMqU5j7irw,"point, power of a point",
ap-calculus-ab,Volume With Cross Sections Intro,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-7/v/volume-with-cross-sections-intro,4vLy5VoUcQE,"conic sections, conic sections in the coordinate plane, cross sections, volume, volume of cone",
ap-calculus-ab,Simple Riemann Approximation Using Rectangles,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-2/v/simple-riemann-approximation-using-rectangles,dEAk0BHBYCM,,
ap-calculus-ab,Limit By Substitution,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-5b/v/limit-by-substitution,cfOcOgr0E7U,"substitution method, substitution property",
ap-calculus-ab,Disc Method Washer Method For Rotation Around X Axis,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-11/v/disc-method-washer-method-for-rotation-around-x-axis,vhMl755vR5Q,"angle of rotation, center of rotation, rotation, x",
ap-calculus-ab,Quotient Rule,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-9/v/quotient-rule,WqzY3xibFL8,,
ap-calculus-ab,Extreme Value Theorem,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-2/v/extreme-value-theorem,bZYTDst1MOo,"pythagorean theorem, same side exterior angle theorem, triangle sum theorem",
ap-calculus-ab,Local Linearization Intro,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-contextual-applications-new/ab-4-6/v/local-linearization-intro,u7dhn-hBHzQ,,
ap-calculus-ab,Limits From Graphs,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-3/v/limits-from-graphs,mols6pMKrto,,
ap-calculus-ab,Limit Properties,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-5a/v/limit-properties,lSwsAFgWqR8,"properties of exponents, properties of quadrilaterals",
ap-calculus-ab,Integral Partial Fraction,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-10/v/integral-partial-fraction,5j81gyHn9i0,,
ap-calculus-ab,Antiderivative Of X 1,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-8b/v/antiderivative-of-x-1,sPPjk4aXzmQ,"altitude of a triangle, x",
ap-calculus-ab,Correcting Work On Derivative Strategies,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-2-new/ab-3-5a/v/correcting-work-on-derivative-strategies,1l4mmTSIbvU,,
ap-calculus-ab,Calculus Based Justification For Function Increasing,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-9/v/calculus-based-justification-for-function-increasing,qLhZdSNDQ0M,,
ap-calculus-ab,Connecting The First And Second Fundamental Theorems Of Calculus,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-7/v/connecting-the-first-and-second-fundamental-theorems-of-calculus,JbfVrwxuPxM,"converse theorems, hl theorems, theorems",
ap-calculus-ab,Disk Method Around X Axis,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-9/v/disk-method-around-x-axis,btGaOTXxXs8,x,
ap-calculus-ab,Volume Solid Semicircle Cross Section,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-8/v/volume-solid-semicircle-cross-section,tf4C8x8e7HQ,"cross section, volume, volume of cone",
ap-calculus-ab,Limit Example 1,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-6/v/limit-example-1,EAa3J_nDkoI,,
ap-calculus-ab,Proof Of Special Case Of L Hopital S Rule,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-contextual-applications-new/ab-diff-context-optional/v/proof-of-special-case-of-l-hopital-s-rule,SIB4WDYF5DQ,flow proof,
ap-calculus-ab,Modeling A Forgetting Curve,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-contextual-applications-new/ab-4-3/v/modeling-a-forgetting-curve,WbyODj_OiZU,,
ap-calculus-ab,Squeeze Sandwich Theorem,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-8/v/squeeze-sandwich-theorem,WvxKwRcHGHg,,
ap-calculus-ab,Second Derivatives,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-2-new/ab-3-6/v/second-derivatives,WC5VYKI807Q,,
ap-calculus-ab,Derivatives Of Tanx And Cotx,https://www.khanacademy.org/math/ap-calculus-ab/ab-differentiation-1-new/ab-2-10/v/derivatives-of-tanx-and-cotx,Rr_1GQyiRYs,,
ap-calculus-ab,Negative Definite Integrals,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-6/v/negative-definite-integrals,TtRAY6Eyp4w,negative reciprocal,
ap-calculus-ab,Motion Problems With Integrals,https://www.khanacademy.org/math/ap-calculus-ab/ab-applications-of-integration-new/ab-8-2/v/motion-problems-with-integrals,Sy_7PkoTCtA,,
ap-calculus-ab,Khan Academy In The Classroom Bill Scott,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ap-ab-about/v/khan-academy-in-the-classroom-bill-scott,Tx-AtZOJYfE,,
ap-calculus-ab,Mean Value Theorem 1,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-1/v/mean-value-theorem-1,6hri9k_2R8o,"isosceles angle theorem, triangle sum theorem, vertical angles theorem",
ap-calculus-ab,Sigma Notation Sum,https://www.khanacademy.org/math/ap-calculus-ab/ab-integration-new/ab-6-3/v/sigma-notation-sum,5jwXThH6fg4,set notation and logic,
ap-calculus-ab,Using Extreme Value Theorem,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-5/v/using-extreme-value-theorem,JXVGPEOQCb8,"building a pyramid using pythagorean theorem, isosceles triangle theorem, same side exterior angle theorem, triangle sum theorem",
ap-calculus-ab,One Dimensional Motion With Calculus,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-contextual-applications-new/ab-4-2/v/one-dimensional-motion-with-calculus,MFrpe4Wm8-g,,
ap-calculus-ab,Minimizing Sum Of Squares,https://www.khanacademy.org/math/ap-calculus-ab/ab-diff-analytical-applications-new/ab-5-11/v/minimizing-sum-of-squares,1TK8V_qmqrk,,
ap-calculus-ab,Defining A Function At A Point To Make It Continuous,https://www.khanacademy.org/math/ap-calculus-ab/ab-limits-new/ab-1-13/v/defining-a-function-at-a-point-to-make-it-continuous,oUgDaEwMbiU,"point, power of a point",
ap-calculus-ab,Modeling Population With Simple Differential Equation,https://www.khanacademy.org/math/ap-calculus-ab/ab-differential-equations-new/ab-7-8/v/modeling-population-with-simple-differential-equation,IYFkXWlgC_w,"differential geometry, equation of a line, linear equation",
ap-calculus-ab,Verifying Solutions To Differential Equations,https://www.khanacademy.org/math/ap-calculus-ab/ab-differential-equations-new/ab-7-2/v/verifying-solutions-to-differential-equations,KZqg4L--YC0,"differential geometry, linear equations, solving linear equations review, systems of equations",
ap-calculus-bc,Definition Of Limit Of A Sequence And Sequence Convergence,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-series-optional/v/definition-of-limit-of-a-sequence-and-sequence-convergence,wzw9ll80Zbc,locus definition of conics,
ap-calculus-bc,Error Or Remainder Of A Taylor Polynomial Approximation,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-12/v/error-or-remainder-of-a-taylor-polynomial-approximation,wgkRH5Uoavk,,
ap-calculus-bc,Derivatives Of Tanx And Cotx,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-10/v/derivatives-of-tanx-and-cotx,Rr_1GQyiRYs,,
ap-calculus-bc,Derivatives Of Inverse Functions,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-3/v/derivatives-of-inverse-functions,XOs9vVmzE70,"circular functions, inverse, inverse trig functions",
ap-calculus-bc,Integration With Partial Fractions,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-12/v/integration-with-partial-fractions,Mt92Ozs7aJg,,
ap-calculus-bc,Area Between Curve And Y Axis,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-5/v/area-between-curve-and-y-axis,6XqsLv0QDUE,"area, between, distance between, y",
ap-calculus-bc,Power Series Radius Interval Convergence,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-13/v/power-series-radius-interval-convergence,DlBQcj_zQk0,radius,
ap-calculus-bc,Continuity At A Point,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-11/v/continuity-at-a-point,3KMqU5j7irw,"point, power of a point",
ap-calculus-bc,Local Linearization Intro,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-contextual-applications-new/bc-4-6/v/local-linearization-intro,u7dhn-hBHzQ,,
ap-calculus-bc,Introduction To Limits Hd,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-2/v/introduction-to-limits-hd,riXcZT2ICjA,,
ap-calculus-bc,Motion Problems With Integrals,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-2/v/motion-problems-with-integrals,Sy_7PkoTCtA,,
ap-calculus-bc,Negative Definite Integrals,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-6/v/negative-definite-integrals,TtRAY6Eyp4w,negative reciprocal,
ap-calculus-bc,Position Vector Valued Functions,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-4/v/position-vector-valued-functions,7fYDCUIvZnM,"circular functions, inverse trig functions",
ap-calculus-bc,Finding Constant Of Integration Rational,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-7/v/finding-constant-of-integration-rational,bjdOWH43-9s,,
ap-calculus-bc,Disk Method Around X Axis,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-9/v/disk-method-around-x-axis,btGaOTXxXs8,x,
ap-calculus-bc,Chain Rule Example Implicit,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-1b/v/chain-rule-example-implicit,bLKTkM-w5ps,,
ap-calculus-bc,Modeling Population With Simple Differential Equation,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-8/v/modeling-population-with-simple-differential-equation,IYFkXWlgC_w,"differential geometry, equation of a line, linear equation",
ap-calculus-bc,Second Derivatives,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-6/v/second-derivatives,WC5VYKI807Q,,
ap-calculus-bc,Implicit Differentiation 1,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-2/v/implicit-differentiation-1,mSVrqKZDRF4,,
ap-calculus-bc,Antiderivative Of X 1,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-8b/v/antiderivative-of-x-1,sPPjk4aXzmQ,"altitude of a triangle, x",
ap-calculus-bc,Simple Riemann Approximation Using Rectangles,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-2/v/simple-riemann-approximation-using-rectangles,dEAk0BHBYCM,,
ap-calculus-bc,Applying The Product Rule For Derivatives,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-8/v/applying-the-product-rule-for-derivatives,79ngr0Bur38,,
ap-calculus-bc,Implicit Curve Horizontal Tangent,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-12/v/implicit-curve-horizontal-tangent,ZhOojHeslhs,"tangent, tangent line",
ap-calculus-bc,Ratio Test Convergence,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-8/v/ratio-test-convergence,av947KCWf2U,"congruence of triangles, congruence postulates, congruence proofs, converse theorems, degenerate conics, trig ratio",
ap-calculus-bc,Integral Partial Fraction,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-10/v/integral-partial-fraction,5j81gyHn9i0,,
ap-calculus-bc,Calculator Integral,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-10/v/calculator-integral,4tWFdI7DkJ4,cyclic quadrilateral,
ap-calculus-bc,Creating A Slope Field,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-3/v/creating-a-slope-field,8Amgakx5aII,"equation of a line, slope",
ap-calculus-bc,Introduction To Improper Integrals,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-13/v/introduction-to-improper-integrals,qv7DM5Ph0vU,,
ap-calculus-bc,Convergent And Divergent Sequences,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-1/v/convergent-and-divergent-sequences,lfZGtjSWcQs,,
ap-calculus-bc,Differentiability,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-4/v/differentiability,xuAiQOzIkWY,differential geometry,
ap-calculus-bc,2015 Ap Calculus Bc 2A,https://www.khanacademy.org/math/ap-calculus-bc/bc-solved-exams-new/bc-solved-exams-2015-new/v/2015-ap-calculus-bc-2a,UmU0L6j-48s,,
ap-calculus-bc,Function As A Geometric Series,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-14/v/function-as-a-geometric-series,EXIUYib9d8M,"definitions in geometry, geometric proofs",
ap-calculus-bc,Slope Field To Visualize Solutions,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-4/v/slope-field-to-visualize-solutions,LoaagZPWvpM,slope,
ap-calculus-bc,Connecting The First And Second Fundamental Theorems Of Calculus,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-7/v/connecting-the-first-and-second-fundamental-theorems-of-calculus,JbfVrwxuPxM,"converse theorems, hl theorems, theorems",
ap-calculus-bc,Washer Method Rotating Around Non Axis,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-12/v/washer-method-rotating-around-non-axis,OFNGpKGg9IQ,,
ap-calculus-bc,Increasing Decreasing Intervals Given The Function,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-3/v/increasing-decreasing-intervals-given-the-function,Fk4pn8ZOy1w,,
ap-calculus-bc,Concavity Concave Upwards And Concave Downwards Intervals,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-6a/v/concavity-concave-upwards-and-concave-downwards-intervals,LcEqOzNov4E,concave polygon,
ap-calculus-bc,Area Under Rate Net Change,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-3/v/area-under-rate-net-change,6FTiHeius1c,"area, change in x, change in y, percent change",
ap-calculus-bc,Verifying Solutions To Differential Equations,https://www.khanacademy.org/math/ap-calculus-bc/bc-differential-equations-new/bc-7-2/v/verifying-solutions-to-differential-equations,KZqg4L--YC0,"differential geometry, linear equations, solving linear equations review, systems of equations",
ap-calculus-bc,Arc Length Formula,https://www.khanacademy.org/math/ap-calculus-bc/bc-applications-of-integration-new/bc-8-13/v/arc-length-formula,8Y-snjheI9M,"arc, distance formula, euler's formula, length, midpoint formula",
ap-calculus-bc,Calculus Based Justification For Function Increasing,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-9/v/calculus-based-justification-for-function-increasing,qLhZdSNDQ0M,,
ap-calculus-bc,Estimating Derivative At A Point,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-3/v/estimating-derivative-at-a-point,jvYZNp5myXg,"point, power of a point",
ap-calculus-bc,2017 Ap Calculus Abbc 4A,https://www.khanacademy.org/math/ap-calculus-bc/bc-solved-exams-new/bc-solved-exams-2017-new/v/2017-ap-calculus-abbc-4a,tMA17GzO0TY,,
ap-calculus-bc,Proof Of Fundamental Theorem Of Calculus,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-integration-optional/v/proof-of-fundamental-theorem-of-calculus,pWtt0AvU0KA,flow proof,
ap-calculus-bc,Comparison Test,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-6/v/comparison-test,0tXxFPHzFFI,coordinates,
ap-calculus-bc,Divergence Test,https://www.khanacademy.org/math/ap-calculus-bc/bc-series-new/bc-10-3/v/divergence-test,1yInzfzDDKY,,
ap-calculus-bc,Squeeze Sandwich Theorem,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-8/v/squeeze-sandwich-theorem,WvxKwRcHGHg,,
ap-calculus-bc,Newton Leibniz And Usain Bolt,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-1/v/newton-leibniz-and-usain-bolt,EKvHQc3QEow,,
ap-calculus-bc,Interpreting Behavior Of Antiderivative,https://www.khanacademy.org/math/ap-calculus-bc/bc-integration-new/bc-6-5/v/interpreting-behavior-of-antiderivative,51JgTZKnytA,,
ap-calculus-bc,Ap Calculus Bc Exams 2008 1 A,https://www.khanacademy.org/math/ap-calculus-bc/bc-solved-exams-new/bc-solved-exams-2008-new/v/ap-calculus-bc-exams-2008-1-a,upO6Mh862PI,,
ap-calculus-bc,2011 Calculus Bc Free Response 1A,https://www.khanacademy.org/math/ap-calculus-bc/bc-solved-exams-new/bc-solved-exams-2011-new/v/2011-calculus-bc-free-response-1a,wtLTb_VaI-k,,
ap-calculus-bc,Differentiating Polynomials Example,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-6b/v/differentiating-polynomials-example,-CTaxKTzbEI,,
ap-calculus-bc,Power Rule,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-1-new/bc-2-5/v/power-rule,bRZmfc1YFsQ,power of a point,
ap-calculus-bc,Mean Value Theorem 1,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-1/v/mean-value-theorem-1,6hri9k_2R8o,"isosceles angle theorem, triangle sum theorem, vertical angles theorem",
ap-calculus-bc,Disguised Derivatives,https://www.khanacademy.org/math/ap-calculus-bc/bc-differentiation-2-new/bc-3-7/v/disguised-derivatives,fUWn_SJSLBk,,
ap-calculus-bc,Extreme Value Theorem,https://www.khanacademy.org/math/ap-calculus-bc/bc-diff-analytical-applications-new/bc-5-2/v/extreme-value-theorem,bZYTDst1MOo,"pythagorean theorem, same side exterior angle theorem, triangle sum theorem",
ap-calculus-bc,Limits From Graphs,https://www.khanacademy.org/math/ap-calculus-bc/bc-limits-new/bc-1-3/v/limits-from-graphs,mols6pMKrto,,
ap-calculus-bc,Parametric Equations 1,https://www.khanacademy.org/math/ap-calculus-bc/bc-advanced-functions-new/bc-9-1/v/parametric-equations-1,m6c6dlmUT1c,"linear equations, systems of equations, trigonometric ratios",
